0,0.643412,0.667664
1,0.60185,0.639887
2,0.566011,0.621453
3,0.53491,0.606162
4,0.505808,0.594752
5,0.481347,0.584549
6,0.459891,0.573423
7,0.440054,0.572472
8,0.42166,0.561859
9,0.405996,0.557162
10,0.39092,0.548783
11,0.377162,0.55196
12,0.366332,0.548063
13,0.354324,0.543103
14,0.34367,0.539753
15,0.334803,0.535706
16,0.326564,0.536586
17,0.315864,0.535684
18,0.307807,0.535697
19,0.301013,0.535673
20,0.295134,0.532919
21,0.290186,0.529669
22,0.285334,0.528305
23,0.28094,0.526417
24,0.276888,0.52714
25,0.270075,0.529188
26,0.265522,0.528627
27,0.26216,0.530358
28,0.257878,0.529399
29,0.253394,0.531176
30,0.247573,0.533254
31,0.242267,0.537058
32,0.239756,0.538858
33,0.237577,0.54228
34,0.233059,0.546385
35,0.231054,0.548545
36,0.228048,0.545969
37,0.223811,0.547545
38,0.221168,0.547505
39,0.218586,0.550324
40,0.215664,0.554077
41,0.21409,0.555901
42,0.208918,0.556363
43,0.205962,0.554888
44,0.204259,0.556215
45,0.202223,0.553187
46,0.199963,0.554868
47,0.195631,0.557651
48,0.193476,0.555013
49,0.19237,0.5536
50,0.191607,0.553696
51,0.190561,0.555138
52,0.186907,0.556811
53,0.184923,0.554803
54,0.183888,0.555627
55,0.182782,0.555557
56,0.181912,0.555488
57,0.178433,0.551935
58,0.177003,0.549389
59,0.176338,0.548998
60,0.173972,0.551532
61,0.172566,0.551997
62,0.169628,0.554393
63,0.168501,0.554759
64,0.166712,0.556527
65,0.164335,0.559369
66,0.161421,0.561585
67,0.160215,0.566422
68,0.157966,0.567336
69,0.157265,0.568945
70,0.155767,0.56883
71,0.154772,0.570727
72,0.153084,0.573754
